TOA5,CR300Series_403,CR300,27029,CR300-RF407.Std.10.03,CPU:CR300_sapflow.CR300,8254,Table1,,,,,,
TIMESTAMP,RECORD,BattV_Min,id,SDI0,SapFlwTot0,VhOuter0,VhInner0,AlphaOut0,AlphaIn0,BetaOut0,BetaIn0,tMaxTout0,tMaxTin0
TS,RN,Volts,,,literPerHour,heatVelocity,heatVelocity,logTRatio,logTRatio,logTRatio,logTRatio,second,second
,,Min,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
6/12/21 15:00,821,11.69,403,0,0.945,0,4.23,0,0.374,-0.006,0.379,52.76,40.81
6/12/21 15:30,822,11.69,403,0,1.043,0.02,4.65,0.002,0.412,0.003,0.434,54.96,41.37
6/12/21 16:00,823,11.69,403,0,1.099,0.25,4.66,0.022,0.412,0.013,0.422,51.89,40.19
6/12/21 16:30,824,11.68,403,0,0.993,-0.08,4.53,-0.008,0.401,-0.006,0.413,52.49,40.69
6/12/21 17:00,825,11.68,403,0,0.987,-0.04,4.46,-0.004,0.394,-0.009,0.394,52.83,41.28
6/12/21 17:30,826,11.67,403,0,0.918,-0.01,4.12,-0.002,0.365,-0.006,0.358,52.26,41.93
6/12/21 18:00,827,11.67,403,0,0.762,-0.19,3.61,-0.018,0.32,-0.017,0.312,51.95,42.45
6/12/21 18:30,828,11.67,403,0,0.632,-0.22,3.06,-0.02,0.271,-0.019,0.265,52.24,41.77
6/12/21 19:00,829,11.66,403,0,0.537,-0.29,2.71,-0.026,0.24,-0.021,0.227,51.12,42.43
6/12/21 19:30,830,11.66,403,0,0.408,-0.31,2.15,-0.028,0.191,-0.026,0.184,51.81,42.16
6/12/21 20:00,831,11.66,403,0,0.233,-0.38,1.44,-0.034,0.127,-0.03,0.124,52.15,42.24
6/12/21 20:30,832,11.65,403,0,0.063,-0.4,0.7,-0.036,0.062,-0.03,0.067,51.07,42.8
6/12/21 21:00,833,11.65,403,0,-0.075,-0.47,0.15,-0.042,0.013,-0.034,0.026,51.43,42.08
6/12/21 21:30,834,11.64,403,0,-0.161,-0.5,-0.2,-0.045,-0.019,-0.039,-0.002,52.47,41.33
6/12/21 22:00,835,11.64,403,0,-0.212,-0.52,-0.41,-0.047,-0.037,-0.037,-0.017,52.04,41.47
6/12/21 22:30,836,11.63,403,0,-0.243,-0.48,-0.59,-0.043,-0.053,-0.039,-0.031,52.26,42.19
6/12/21 23:00,837,11.63,403,0,-0.268,-0.55,-0.63,-0.05,-0.056,-0.04,-0.041,51.82,41.25
6/12/21 23:30,838,11.63,403,0,-0.288,-0.55,-0.72,-0.049,-0.064,-0.041,-0.045,52.26,42.09
6/13/21 0:00,839,11.62,403,0,-0.315,-0.55,-0.84,-0.05,-0.075,-0.039,-0.05,51.42,41.51
6/13/21 0:30,840,11.62,403,0,-0.319,-0.53,-0.88,-0.048,-0.078,-0.04,-0.055,51.99,41.93
6/13/21 1:00,841,11.61,403,0,-0.326,-0.54,-0.9,-0.049,-0.081,-0.039,-0.06,52.42,42.5
6/13/21 1:30,842,11.61,403,0,-0.347,-0.57,-0.96,-0.051,-0.086,-0.043,-0.06,51.75,42.25
6/13/21 2:00,843,11.61,403,0,-0.347,-0.57,-0.96,-0.052,-0.086,-0.041,-0.062,51.44,41.28
6/13/21 2:30,844,11.61,403,0,-0.335,-0.55,-0.93,-0.049,-0.083,-0.041,-0.063,51.83,41.93
6/13/21 3:00,845,11.6,403,0,-0.344,-0.53,-0.99,-0.047,-0.089,-0.037,-0.065,52.28,42.37
6/13/21 3:30,846,11.6,403,0,-0.355,-0.55,-1.02,-0.05,-0.091,-0.039,-0.065,52.38,41.25
6/13/21 4:00,847,11.6,403,0,-0.378,-0.61,-1.06,-0.055,-0.094,-0.045,-0.07,52.8,41.51
6/13/21 4:30,848,11.59,403,0,-0.369,-0.57,-1.06,-0.052,-0.095,-0.043,-0.07,52.3,41.57
6/13/21 5:00,849,11.59,403,0,-0.369,-0.57,-1.06,-0.051,-0.094,-0.041,-0.07,52.23,41.91
6/13/21 5:30,850,11.59,403,0,-0.346,-0.53,-1,-0.048,-0.089,-0.039,-0.068,51.42,42.33
6/13/21 6:00,851,11.59,403,0,-0.365,-0.59,-1.02,-0.053,-0.091,-0.045,-0.067,52.54,42.22
6/13/21 6:30,852,11.59,403,0,-0.382,-0.58,-1.11,-0.053,-0.099,-0.044,-0.072,52.13,41.82
6/13/21 7:00,853,11.59,403,0,-0.362,-0.56,-1.04,-0.051,-0.093,-0.043,-0.07,52.96,42.65
6/13/21 7:30,854,11.58,403,0,-0.335,-0.56,-0.92,-0.051,-0.082,-0.043,-0.06,52.92,42.04
6/13/21 8:00,855,11.58,403,0,-0.266,-0.53,-0.64,-0.048,-0.057,-0.04,-0.038,53.01,42.69
6/13/21 8:30,856,11.58,403,0,-0.157,-0.63,-0.05,-0.057,-0.005,-0.048,0.007,52.25,43
6/13/21 9:00,857,11.59,403,0,0.019,-0.56,0.67,-0.05,0.059,-0.042,0.063,52.56,44.13
6/13/21 9:30,858,11.6,403,0,0.301,-0.43,1.8,-0.039,0.159,-0.035,0.159,51.9,43.37
6/13/21 10:00,859,11.6,403,0,0.612,-0.01,2.75,-0.002,0.243,-0.006,0.239,53.97,43.1
6/13/21 10:30,860,11.67,403,0,0.624,-0.56,3.38,-0.05,0.299,-0.044,0.308,52.24,43
6/13/21 11:00,861,11.67,403,0,0.423,-1.01,2.95,-0.091,0.261,-99,0.29,67.99,46.38
6/13/21 11:30,862,11.68,403,0,1.113,0.11,4.87,0.01,0.431,0.009,0.416,48.68,40.81
6/13/21 12:00,863,11.68,403,0,1.127,0.18,4.86,0.016,0.43,0.008,0.439,52.68,40.06
6/13/21 12:30,864,11.68,403,0,1.249,0.9,4.65,0.08,0.411,0.056,0.402,52.62,40.51
6/13/21 13:00,865,11.68,403,0,1.035,0.07,4.56,0.006,0.403,0,0.4,52.76,40.24
6/13/21 13:30,866,11.67,403,0,1.063,0.02,4.74,0.002,0.42,0,0.431,53.63,41.27
6/13/21 14:00,867,11.71,403,0,1.101,0.04,4.89,0.004,0.433,-0.002,0.436,51.94,39.57
6/13/21 14:30,868,11.68,403,0,1.074,-0.01,4.82,-0.002,0.426,-0.002,0.441,53.64,40.61
6/13/21 15:00,869,11.66,403,0,1.049,-0.03,4.73,-0.004,0.419,-0.009,0.426,52.66,40.96
6/13/21 15:30,870,11.65,403,0,1.018,-0.03,4.59,-0.004,0.407,-0.004,0.418,54.95,41.92
6/13/21 16:00,871,11.65,403,0,1.014,0,4.54,0,0.402,-0.007,0.412,52.66,41.93
6/13/21 16:30,872,11.64,403,0,1.015,-0.06,4.61,-0.006,0.408,-0.006,0.405,52.75,40.65
6/13/21 17:00,873,11.62,403,0,0.965,-0.01,4.33,-0.002,0.383,-0.004,0.378,51.89,41.16
6/13/21 17:30,874,11.62,403,0,0.884,-0.08,4.04,-0.008,0.358,-0.012,0.349,51.4,42.05
6/13/21 18:00,875,11.61,403,0,0.76,-0.13,3.54,-0.012,0.314,-0.015,0.307,52.07,42.16
6/13/21 18:30,876,11.61,403,0,0.603,-0.21,2.92,-0.019,0.258,-0.018,0.247,51.44,40.96
6/13/21 19:00,877,11.6,403,0,0.353,-0.38,1.98,-0.034,0.175,-0.028,0.168,51.95,42.29
6/13/21 19:30,878,11.6,403,0,0.244,-0.37,1.48,-0.033,0.131,-0.031,0.13,50.93,41.83
6/13/21 20:00,879,11.59,403,0,0.06,-0.45,0.74,-0.041,0.065,-0.034,0.072,51.71,43.02
6/13/21 20:30,880,11.59,403,0,-0.055,-0.45,0.22,-0.041,0.019,-0.035,0.029,52.81,42.09
6/13/21 21:00,881,11.58,403,0,-0.163,-0.53,-0.18,-0.048,-0.016,-0.04,0,52.68,41.69
6/13/21 21:30,882,11.58,403,0,-0.223,-0.53,-0.45,-0.048,-0.041,-0.042,-0.022,51.8,41.89
6/13/21 22:00,883,11.57,403,0,-0.255,-0.55,-0.57,-0.05,-0.052,-0.042,-0.032,51.55,41.23
6/13/21 22:30,884,11.56,403,0,-0.271,-0.55,-0.64,-0.05,-0.057,-0.042,-0.039,52.17,42.1
6/13/21 23:00,885,11.56,403,0,-0.286,-0.53,-0.73,-0.048,-0.065,-0.04,-0.046,52.08,41.5
6/13/21 23:30,886,11.56,403,0,-0.315,-0.57,-0.82,-0.052,-0.073,-0.045,-0.049,52.32,41.43
6/14/21 0:00,887,11.56,403,0,-0.304,-0.55,-0.79,-0.05,-0.071,-0.042,-0.044,51.92,41.03
6/14/21 0:30,888,11.55,403,0,-0.304,-0.55,-0.79,-0.05,-0.071,-0.044,-0.049,51.7,41.53
6/14/21 1:00,889,11.55,403,0,-0.311,-0.58,-0.79,-0.052,-0.071,-0.045,-0.051,52.41,41.68
6/14/21 1:30,890,11.54,403,0,-0.299,-0.53,-0.79,-0.048,-0.071,-0.04,-0.051,52.02,42.1
6/14/21 2:00,891,11.54,403,0,-0.304,-0.55,-0.79,-0.05,-0.071,-0.043,-0.049,52.67,41.68
6/14/21 2:30,892,11.54,403,0,-0.322,-0.6,-0.82,-0.054,-0.073,-0.042,-0.054,52.67,41.94
6/14/21 3:00,893,11.54,403,0,-0.304,-0.55,-0.79,-0.05,-0.071,-0.043,-0.049,52.06,41.99
6/14/21 3:30,894,11.53,403,0,-0.318,-0.58,-0.82,-0.052,-0.074,-0.044,-0.049,52.77,41.63
6/14/21 4:00,895,11.53,403,0,-0.302,-0.56,-0.77,-0.051,-0.069,-0.042,-0.049,52.13,42.87
6/14/21 4:30,896,11.53,403,0,-0.309,-0.56,-0.8,-0.05,-0.071,-0.04,-0.052,52.67,43.17
6/14/21 5:00,897,11.52,403,0,-0.304,-0.58,-0.76,-0.052,-0.068,-0.042,-0.049,52.29,41.71
6/14/21 5:30,898,11.53,403,0,-0.297,-0.54,-0.77,-0.049,-0.069,-0.04,-0.047,52.03,42.26
6/14/21 6:00,899,11.52,403,0,-0.302,-0.56,-0.77,-0.05,-0.069,-0.042,-0.044,52.07,43.12
6/14/21 6:30,900,11.52,403,0,-0.266,-0.54,-0.63,-0.049,-0.057,-0.041,-0.037,53.02,42.29
6/14/21 7:00,901,11.52,403,0,-0.203,-0.54,-0.35,-0.049,-0.032,-0.043,-0.017,52.87,42.96
6/14/21 7:30,902,11.51,403,0,-0.08,-0.52,0.18,-0.047,0.016,-0.041,0.026,52.76,43.11
6/14/21 8:00,903,11.52,403,0,0.124,-0.51,1.09,-0.046,0.096,-0.04,0.099,54.87,43.48
6/14/21 8:30,904,11.52,403,0,0.258,-0.76,1.95,-0.068,0.173,-0.056,0.173,50.96,42.94
6/14/21 9:00,905,11.52,403,0,0.414,-0.39,2.26,-0.036,0.2,-0.032,0.2,52.49,43.54
6/14/21 9:30,906,11.53,403,0,0.507,-0.25,2.53,-0.023,0.224,-0.023,0.225,51.4,41.34
6/14/21 10:00,907,11.54,403,0,0.66,-0.1,3.06,-0.01,0.271,-0.015,0.269,53.6,43.43
6/14/21 10:30,908,11.61,403,0,0.588,-0.75,3.42,-0.067,0.303,-0.058,0.314,52.53,43.18
6/14/21 11:00,909,11.61,403,0,1.036,1.24,3.34,0.11,0.296,-99,0.3,-99,43.78
6/14/21 11:30,910,11.6,403,0,0.947,0,4.24,0,0.375,-0.004,0.378,51.34,41.83
6/14/21 12:00,911,11.61,403,0,1.078,0.16,4.66,0.015,0.412,0,0.419,52.74,41.85
6/14/21 12:30,912,11.64,403,0,0.995,-0.13,4.59,-0.012,0.407,-0.016,0.426,51.19,41.53
6/14/21 13:00,913,11.63,403,0,1.084,-0.1,4.96,-0.01,0.439,-0.013,0.448,52.46,40.92
6/14/21 13:30,914,11.62,403,0,1.104,0.1,4.84,0.009,0.429,0.002,0.425,51.33,40.6
6/14/21 14:00,915,11.63,403,0,1.116,-0.06,5.06,-0.006,0.448,-0.007,0.463,53.63,40.19
6/14/21 14:30,916,11.62,403,0,1.086,-0.14,5.01,-0.013,0.443,-0.011,0.46,53.73,40.55
6/14/21 15:00,917,11.61,403,0,1.147,0.1,5.03,0.009,0.445,0.004,0.454,51.12,40.24
6/14/21 15:30,918,11.59,403,0,1.12,-0.06,5.08,-0.006,0.45,-0.009,0.476,52.81,39.37
6/14/21 16:00,919,11.59,403,0,1.137,0,5.09,0,0.451,0,0.464,52.19,41.21
6/14/21 16:30,920,11.58,403,0,1.076,0,4.82,0,0.427,0,0.436,52.29,39.37
6/14/21 17:00,921,11.57,403,0,1.043,-0.01,4.68,-0.002,0.415,-0.006,0.412,51.53,40.95
6/14/21 17:30,922,11.56,403,0,0.928,-0.13,4.29,-0.012,0.38,-0.017,0.378,52.5,40.8
6/14/21 18:00,923,11.56,403,0,0.848,-0.08,3.88,-0.008,0.344,-0.01,0.339,51.87,41.71
6/14/21 18:30,924,11.55,403,0,0.701,-0.2,3.35,-0.018,0.296,-0.019,0.286,52.25,41.77
6/14/21 19:00,925,11.54,403,0,0.562,-0.29,2.82,-0.027,0.25,-0.027,0.243,52.26,42.76
6/14/21 19:30,926,11.54,403,0,0.419,-0.32,2.21,-0.029,0.196,-0.027,0.194,52.05,42.39
6/14/21 20:00,927,11.53,403,0,0.215,-0.41,1.39,-0.038,0.123,-0.033,0.125,51.63,44.17
6/14/21 20:30,928,11.53,403,0,0.034,-0.42,0.59,-0.038,0.053,-0.037,0.061,51.31,41.4
6/14/21 21:00,929,11.52,403,0,-0.063,-0.4,0.13,-0.036,0.011,-0.032,0.025,52.33,41.76
6/14/21 21:30,930,11.52,403,0,-0.179,-0.54,-0.24,-0.048,-0.022,-0.037,-0.01,51.5,42
6/14/21 22:00,931,11.51,403,0,-0.2,-0.45,-0.43,-0.041,-0.039,-0.037,-0.025,52.29,42.38
6/14/21 22:30,932,11.51,403,0,-0.241,-0.53,-0.53,-0.048,-0.047,-0.039,-0.032,52.75,42.43
6/14/21 23:00,933,11.5,403,0,-0.277,-0.57,-0.65,-0.052,-0.058,-0.041,-0.04,52.19,43.1
6/14/21 23:30,934,11.49,403,0,-0.279,-0.52,-0.71,-0.047,-0.064,-0.038,-0.045,52.12,42.21
6/15/21 0:00,935,11.49,403,0,-0.298,-0.57,-0.74,-0.051,-0.066,-0.042,-0.047,51.21,42.27
6/15/21 0:30,936,11.49,403,0,-0.297,-0.54,-0.77,-0.049,-0.069,-0.041,-0.05,52.13,42.23
6/15/21 1:00,937,11.48,403,0,-0.304,-0.54,-0.8,-0.049,-0.072,-0.041,-0.057,52.98,42.26
6/15/21 1:30,938,11.48,403,0,-0.232,-0.48,-0.54,-0.043,-0.049,-0.034,-0.028,50.8,41.86
6/15/21 2:00,939,11.48,403,0,-0.268,-0.54,-0.64,-0.049,-0.058,-0.039,-0.036,50.8,41.3
6/15/21 2:30,940,11.47,403,0,-0.334,-0.63,-0.84,-0.057,-0.075,-0.043,-0.053,51.74,41.27
6/15/21 3:00,941,11.47,403,0,-0.349,-0.59,-0.95,-0.053,-0.085,-0.044,-0.063,52.51,42.75
6/15/21 3:30,942,11.47,403,0,-0.349,-0.59,-0.95,-0.053,-0.085,-0.047,-0.063,51.98,41
6/15/21 4:00,943,11.46,403,0,-0.381,-0.63,-1.05,-0.056,-0.094,-0.049,-0.068,52.06,42.96
6/15/21 4:30,944,11.45,403,0,-0.369,-0.62,-1.01,-0.056,-0.09,-0.047,-0.068,51.38,40.91
6/15/21 5:00,945,11.45,403,0,-0.36,-0.61,-0.98,-0.055,-0.087,-0.045,-0.065,52.19,41.46
6/15/21 5:30,946,11.45,403,0,-0.346,-0.52,-1.01,-0.047,-0.09,-0.04,-0.068,53.02,42.44
6/15/21 6:00,947,11.44,403,0,-0.353,-0.52,-1.04,-0.047,-0.093,-0.039,-0.071,51.47,42.38
6/15/21 6:30,948,11.44,403,0,-0.374,-0.61,-1.04,-0.055,-0.093,-0.046,-0.068,53.06,41.77
6/15/21 7:00,949,11.44,403,0,-0.383,-0.59,-1.1,-0.053,-0.098,-0.047,-0.076,52.92,41.63
6/15/21 7:30,950,11.43,403,0,-0.367,-0.6,-1.02,-0.054,-0.091,-0.044,-0.067,52.21,42.96
6/15/21 8:00,951,11.44,403,0,-0.354,-0.6,-0.96,-0.054,-0.086,-0.046,-0.065,52.7,42.38
6/15/21 8:30,952,11.44,403,0,-0.359,-1.15,-0.41,-0.103,-0.037,-0.081,-0.022,50.9,43.29
6/15/21 9:00,953,11.45,403,0,0.103,-0.4,0.88,-0.036,0.078,-0.032,0.077,53.16,43.25
6/15/21 9:30,954,11.44,403,0,0.252,-0.46,1.61,-0.041,0.142,-0.035,0.139,50.76,44.12
6/15/21 10:00,955,11.44,403,0,0.434,-0.33,2.29,-0.03,0.202,-0.027,0.2,53.53,43.47
6/15/21 10:30,956,11.51,403,0,0.612,-0.17,2.92,-0.016,0.258,-0.015,0.256,54.69,43.3
6/15/21 11:00,957,11.5,403,0,0.548,-0.77,3.26,-0.069,0.288,-0.058,0.309,57.67,45.05
6/15/21 11:30,958,11.5,403,0,1.048,0.03,4.66,0.002,0.413,-0.002,0.404,49.08,41.36
6/15/21 12:00,959,11.51,403,0,1.128,0.21,4.83,0.018,0.428,0.006,0.435,55.53,39.9
6/15/21 12:30,960,11.52,403,0,0.662,-1.38,4.41,-0.123,0.39,-0.09,0.421,49.46,41.59
6/15/21 13:00,961,11.5,403,0,1.155,0.02,5.15,0.002,0.456,0.002,0.472,51.49,39.38
6/15/21 13:30,962,11.49,403,0,1.131,0.07,4.99,0.006,0.442,0,0.45,50.34,40.84
6/15/21 14:00,963,11.52,403,0,1.098,-0.06,4.98,-0.006,0.441,-0.004,0.453,54.75,41.57
6/15/21 14:30,964,11.5,403,0,1.135,0.04,5.04,0.004,0.446,-0.004,0.458,56.37,40.33
6/15/21 15:00,965,11.48,403,0,1.173,0.09,5.16,0.008,0.457,0.01,0.474,51.58,41.42
6/15/21 15:30,966,11.47,403,0,1.098,-0.08,5,-0.008,0.442,-0.008,0.463,54.63,40.63
6/15/21 16:00,967,11.47,403,0,1.098,-0.04,4.96,-0.004,0.439,-0.002,0.45,54.44,41.82
6/15/21 16:30,968,11.46,403,0,1.079,0,4.83,0,0.428,-0.002,0.434,54.02,40.03
6/15/21 17:00,969,11.46,403,0,1.009,-0.01,4.53,-0.002,0.401,-0.006,0.398,51.93,40.95
6/15/21 17:30,970,11.45,403,0,0.899,-0.09,4.12,-0.008,0.365,-0.01,0.357,51.95,42.85
6/15/21 18:00,971,11.44,403,0,0.779,-0.25,3.75,-0.023,0.332,-0.016,0.324,53.38,41.68
6/15/21 18:30,972,11.44,403,0,0.671,-0.29,3.31,-0.027,0.293,-0.027,0.286,52.24,41.52
6/15/21 19:00,973,11.43,403,0,0.575,-0.28,2.87,-0.025,0.254,-0.026,0.248,51.87,42.37
6/15/21 19:30,974,11.43,403,0,0.432,-0.32,2.27,-0.029,0.201,-0.028,0.192,51.72,43.19
6/15/21 20:00,975,11.42,403,0,0.223,-0.43,1.45,-0.039,0.129,-0.032,0.128,51.36,42.68
6/15/21 20:30,976,11.42,403,0,0.033,-0.48,0.65,-0.043,0.058,-0.037,0.064,51.51,42.57
6/15/21 21:00,977,11.41,403,0,-0.103,-0.57,0.13,-0.051,0.011,-0.04,0.02,51.37,42.69
6/15/21 21:30,978,11.41,403,0,-0.163,-0.53,-0.18,-0.048,-0.017,-0.041,-0.005,52.44,42.12
6/15/21 22:00,979,11.4,403,0,-0.212,-0.55,-0.38,-0.05,-0.035,-0.041,-0.018,51.36,42.01
6/15/21 22:30,980,11.4,403,0,-0.26,-0.63,-0.51,-0.057,-0.046,-0.05,-0.031,51.68,43
6/15/21 23:00,981,11.39,403,0,-0.258,-0.59,-0.54,-0.053,-0.049,-0.042,-0.031,51.37,41.72
6/15/21 23:30,982,11.39,403,0,-0.251,-0.57,-0.53,-0.052,-0.048,-0.043,-0.036,52.64,43.14
6/16/21 0:00,983,11.39,403,0,-0.262,-0.58,-0.57,-0.053,-0.052,-0.046,-0.036,52.12,42.62
6/16/21 0:30,984,11.38,403,0,-0.269,-0.58,-0.6,-0.053,-0.054,-0.042,-0.036,52.19,41.72
6/16/21 1:00,985,11.38,403,0,-0.271,-0.59,-0.6,-0.053,-0.054,-0.044,-0.038,52.25,41.93
6/16/21 1:30,986,11.38,403,0,-0.269,-0.58,-0.6,-0.052,-0.054,-0.043,-0.038,52.05,41.47
6/16/21 2:00,987,11.37,403,0,-0.259,-0.54,-0.6,-0.049,-0.054,-0.04,-0.038,51.86,42.52
6/16/21 2:30,988,11.36,403,0,-0.285,-0.62,-0.63,-0.056,-0.057,-0.047,-0.038,52.55,42.79
6/16/21 3:00,989,11.37,403,0,-0.261,-0.54,-0.61,-0.049,-0.055,-0.046,-0.039,52.02,41.71
6/16/21 3:30,990,11.36,403,0,-0.285,-0.61,-0.64,-0.055,-0.057,-0.044,-0.036,51.79,42.29
6/16/21 4:00,991,11.35,403,0,-0.259,-0.56,-0.58,-0.051,-0.052,-0.044,-0.034,51.81,41.49
6/16/21 4:30,992,11.36,403,0,-0.26,-0.59,-0.55,-0.053,-0.049,-0.042,-0.034,50.91,43.04
6/16/21 5:00,993,11.35,403,0,-0.25,-0.55,-0.55,-0.049,-0.05,-0.04,-0.034,51.97,42.07
6/16/21 5:30,994,11.35,403,0,-0.271,-0.57,-0.62,-0.052,-0.055,-0.041,-0.037,51.77,41.86
6/16/21 6:00,995,11.34,403,0,-0.233,-0.57,-0.45,-0.051,-0.041,-0.046,-0.026,52.04,42.79
6/16/21 6:30,996,11.34,403,0,-0.166,-0.57,-0.15,-0.052,-0.014,-0.045,0,52.49,43.4
6/16/21 7:00,997,11.34,403,0,-0.033,-0.51,0.38,-0.046,0.034,-0.038,0.041,51.99,42.9
6/16/21 7:30,998,11.34,403,0,0.143,-0.44,1.1,-0.04,0.097,-0.034,0.1,52.58,43.08
6/16/21 8:00,999,11.32,403,0,0.271,-0.55,1.79,-0.05,0.158,-0.039,0.155,53.41,43.09
6/16/21 8:30,1000,11.33,403,0,0.199,-1.25,2.2,-0.111,0.195,-0.087,0.196,49.39,43.31
6/16/21 9:00,1001,11.33,403,0,0.59,-0.4,3.06,-0.036,0.271,-0.03,0.269,52.18,42.68
6/16/21 9:30,1002,11.34,403,0,0.671,-0.53,3.56,-0.048,0.315,-0.038,0.315,50.85,41.92
6/16/21 10:00,1003,11.34,403,0,0.798,-0.35,3.94,-0.032,0.349,-0.028,0.352,52.23,42.07
6/16/21 10:30,1004,11.44,403,0,0.982,0.11,4.28,0.009,0.379,0.007,0.387,56.88,42.89
6/16/21 11:00,1005,11.43,403,0,0.851,-0.61,4.45,-0.055,0.394,-0.039,0.409,50.19,41.92
6/16/21 11:30,1006,11.42,403,0,1.188,0.21,5.1,0.019,0.452,0.011,0.461,50.81,40.08
6/16/21 12:00,1007,11.43,403,0,1.197,0.24,5.11,0.021,0.452,0.004,0.464,53.07,40.04
6/16/21 12:30,1008,11.42,403,0,0.757,-1.45,4.91,-0.129,0.435,-0.077,0.461,45.3,39.88
6/16/21 13:00,1009,11.42,403,0,1.144,-0.15,5.28,-0.014,0.467,-0.011,0.48,50.43,40.52
6/16/21 13:30,1010,11.42,403,0,1.19,0.02,5.31,0.002,0.47,-0.002,0.481,51.03,40.86
6/16/21 14:00,1011,11.46,403,0,1.117,-0.16,5.17,-0.015,0.458,-0.012,0.467,52.86,40.24
6/16/21 14:30,1012,11.42,403,0,1.155,0.02,5.15,0.002,0.456,-0.002,0.466,52.39,39.47
6/16/21 15:00,1013,11.39,403,0,1.144,0.02,5.1,0.002,0.452,0,0.468,52.29,41.16
6/16/21 15:30,1014,11.38,403,0,1.036,-0.26,4.91,-0.024,0.434,-0.021,0.452,55.25,40.6
6/16/21 16:00,1015,11.38,403,0,1.093,0.05,4.84,0.004,0.428,0,0.43,51.12,40.79
6/16/21 16:30,1016,11.37,403,0,1.001,-0.16,4.65,-0.015,0.411,-0.016,0.416,52.41,40.61
6/16/21 17:00,1017,11.36,403,0,0.961,-0.16,4.47,-0.015,0.396,-0.014,0.388,53.63,41.27
6/16/21 17:30,1018,11.35,403,0,0.851,-0.21,4.03,-0.02,0.356,-0.02,0.35,52.18,41.61
6/16/21 18:00,1019,11.34,403,0,0.752,-0.26,3.64,-0.024,0.322,-0.022,0.312,53.49,42.11
6/16/21 18:30,1020,11.33,403,0,0.631,-0.33,3.17,-0.03,0.281,-0.026,0.271,51.55,42.06
6/16/21 19:00,1021,11.33,403,0,0.514,-0.36,2.68,-0.032,0.237,-0.029,0.231,50.94,42.26
6/16/21 19:30,1022,11.32,403,0,0.382,-0.41,2.14,-0.037,0.189,-0.033,0.182,52.06,42.41
6/16/21 20:00,1023,11.32,403,0,0.216,-0.44,1.43,-0.04,0.126,-0.035,0.122,51.57,42.07
6/16/21 20:30,1024,11.31,403,0,0.006,-0.49,0.54,-0.044,0.048,-0.038,0.053,50.49,41.96
6/16/21 21:00,1025,11.3,403,0,-0.121,-0.59,0.07,-0.053,0.006,-0.044,0.016,51.35,42.01
6/16/21 21:30,1026,11.29,403,0,-0.186,-0.58,-0.23,-0.052,-0.021,-0.043,-0.008,51.81,41.65
6/16/21 22:00,1027,11.29,403,0,-0.208,-0.59,-0.32,-0.053,-0.029,-0.044,-0.013,52.86,41.47
6/16/21 22:30,1028,11.28,403,0,-0.247,-0.67,-0.41,-0.06,-0.037,-0.049,-0.023,54.03,44.27
6/16/21 23:00,1029,11.28,403,0,-0.256,-0.63,-0.49,-0.057,-0.044,-0.045,-0.026,52.34,42.43
6/16/21 23:30,1030,11.27,403,0,-0.255,-0.58,-0.54,-0.052,-0.049,-0.042,-0.03,50.74,42.06
6/17/21 0:00,1031,11.27,403,0,-0.282,-0.6,-0.64,-0.054,-0.058,-0.044,-0.04,51.35,41.6
6/17/21 0:30,1032,11.25,403,0,-0.305,-0.63,-0.71,-0.057,-0.063,-0.045,-0.043,51.93,41.76
6/17/21 1:00,1033,11.26,403,0,-0.307,-0.61,-0.74,-0.055,-0.067,-0.045,-0.048,51.67,41.76
6/17/21 1:30,1034,11.25,403,0,-0.323,-0.65,-0.77,-0.058,-0.069,-0.047,-0.048,52.06,42
6/17/21 2:00,1035,11.25,403,0,-0.288,-0.53,-0.74,-0.048,-0.066,-0.039,-0.048,52.26,42.11
6/17/21 2:30,1036,11.24,403,0,-0.332,-0.66,-0.8,-0.059,-0.072,-0.047,-0.054,51.74,42.4
6/17/21 3:00,1037,11.24,403,0,-0.347,-0.65,-0.88,-0.059,-0.078,-0.045,-0.054,52.2,41.74
6/17/21 3:30,1038,11.22,403,0,-0.332,-0.66,-0.8,-0.059,-0.071,-0.048,-0.053,52.59,42.68
6/17/21 4:00,1039,11.22,403,0,-0.311,-0.57,-0.8,-0.052,-0.072,-0.041,-0.054,51.51,41.6
6/17/21 4:30,1040,11.21,403,0,-0.325,-0.63,-0.8,-0.056,-0.072,-0.049,-0.051,51.83,42.08
6/17/21 5:00,1041,11.21,403,0,-0.303,-0.63,-0.7,-0.056,-0.063,-0.045,-0.048,51.57,41.66
6/17/21 5:30,1042,11.21,403,0,-0.312,-0.63,-0.74,-0.056,-0.066,-0.047,-0.051,52.63,42.57
6/17/21 6:00,1043,11.2,403,0,-0.276,-0.61,-0.6,-0.055,-0.054,-0.043,-0.035,51.57,42.63
6/17/21 6:30,1044,11.19,403,0,-0.189,-0.63,-0.19,-0.057,-0.018,-0.045,-0.003,51.77,43.09
6/17/21 7:00,1045,11.19,403,0,-0.077,-0.58,0.26,-0.052,0.023,-0.044,0.029,53.15,43.65
6/17/21 7:30,1046,11.19,403,0,0.091,-0.49,0.92,-0.044,0.081,-0.038,0.084,52.94,43.04
6/17/21 8:00,1047,11.18,403,0,0.232,-0.64,1.71,-0.057,0.151,-0.049,0.144,52.12,43.85
